SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
541163,SANDHAR     ,B ,Q,252.00,259.80,249.90,258.00,258.00,249.55,734,16104,4118331.00,
541167,YASHO       ,B ,Q,230.00,246.00,211.00,240.10,240.10,233.40,113,16698,4028025.00,
541179,ISEC        ,A ,Q,422.95,423.00,416.10,418.10,418.00,421.40,505,14668,6149210.00,
541195,MIDHANI     ,A ,Q,189.00,190.80,187.10,187.60,187.60,188.75,2056,120977,22880597.00,
541206,OBCL        ,M ,Q,27.00,27.00,27.00,27.00,27.00,27.00,1,2000,54000.00,
541233,LEMONTREE   ,A ,Q,42.40,42.40,41.45,41.95,41.95,41.50,1100,204320,8546292.00,
541269,CHEMFABALKA ,B ,Q,133.20,133.20,129.95,130.00,130.00,131.25,238,2646,345370.00,
541276,HARDWYN     ,M ,Q,70.00,70.00,70.00,70.00,70.00,71.95,1,5000,350000.00,
541301,ORIENTELEC  ,A ,Q,280.00,282.60,272.25,273.10,273.10,275.70,651,1022338,279269226.00,
541302,DHRUV       ,M ,Q,29.00,29.00,29.00,29.00,29.00,29.00,1,2000,58000.00,
541303,AKSHAR      ,M ,Q,12.20,12.30,11.60,12.30,12.30,11.70,3,21000,249300.00,
541304,INDOUS      ,M ,Q,40.00,40.00,40.00,40.00,40.00,41.00,1,2500,100000.00,
541313,ICICI500    ,B ,Q,205.90,207.30,202.60,205.95,206.98,205.55,59,815,167280.00,
541336,INDOSTAR    ,A ,Q,329.95,329.95,321.30,322.10,322.10,325.90,209,2333,755119.00,
541347,PARVATI     ,X ,Q,2.96,2.96,2.71,2.71,2.71,2.85,27,13602,37411.00,
541353,INNOVATORS  ,M ,Q,42.40,44.10,42.40,44.05,44.00,43.25,51,84800,3689120.00,
541358,SHWL        ,XT,Q,121.15,121.15,121.15,121.15,121.15,115.40,2,2,242.00,
541400,ZIMLAB      ,X ,Q,81.10,81.10,75.55,78.20,78.00,79.75,53,2790,222307.00,
541401,ARIHANTINS  ,MT,Q,2.23,2.25,2.23,2.25,2.25,2.15,4,16000,35760.00,
541402,AFFORDABLE  ,M ,Q,81.45,84.75,81.45,84.75,84.75,83.10,49,116800,9588240.00,
541403,DOLLAR      ,A ,Q,263.45,268.15,259.60,262.50,261.35,260.55,299,8672,2289983.00,
541444,PALMJEWELS  ,B ,Q,42.00,45.00,41.05,45.00,45.00,42.10,8,421,17815.00,
541445,WAA         ,M ,Q,62.80,62.80,62.80,62.80,62.80,60.10,3,2400,150720.00,
541450,ADANIGREEN  ,A ,Q,1074.00,1081.00,1044.00,1061.20,1061.20,1062.45,1492,23720,25409032.00,
541503,UNICK       ,XT,Q,27.80,27.80,27.80,27.80,27.80,26.50,3,324,9007.00,
541540,SOLARA      ,A ,Q,1586.00,1625.00,1552.90,1565.50,1561.00,1598.05,1101,12750,20152253.00,
541546,GAYAHWS     ,T ,Q,0.64,0.64,0.64,0.64,0.64,0.61,2,101,64.00,
541556,RITES       ,A ,Q,242.00,244.75,240.00,240.60,240.60,241.10,4416,87079,21017467.00,
541557,FINEORG     ,A ,Q,2422.15,2561.45,2370.60,2421.25,2421.25,2366.15,1443,6531,16197045.00,
541578,VARROC      ,A ,Q,412.50,413.00,392.60,394.70,395.00,406.35,1656,33238,13355397.00,
541627,HITECHWIND  ,XT,Q,12.15,12.15,11.52,11.60,11.60,11.60,11,456,5277.00,
541678,TVF1G       ,B ,Q,11.50,11.93,10.73,10.82,10.82,10.85,8,8300,89844.00,
541700,TCNSBRANDS  ,A ,Q,400.00,407.95,397.75,404.50,404.90,402.55,343,3554,1435637.00,
541701,SUPERSHAKT  ,M ,Q,295.00,296.00,295.00,295.90,296.00,295.00,4,3600,1065300.00,
541729,HDFCAMC     ,A ,Q,3015.95,3025.00,2976.30,2997.20,2998.40,2979.00,836,23300,69813484.00,
541735,VIVANTA     ,X ,Q,18.35,18.35,18.35,18.35,18.35,18.00,4,139,2550.00,
541741,TINNATFL    ,X ,Q,15.59,15.59,15.59,15.59,15.59,14.85,7,93,1449.00,
541744,TVF2G       ,B ,Q,10.66,10.98,10.66,10.66,10.66,10.58,3,1500,15991.00,
541770,CREDITACC   ,A ,Q,712.00,725.00,701.25,721.80,721.00,710.60,901,8160,5814048.00,
541771,AMINTAN     ,X ,Q,0.92,0.92,0.85,0.86,0.85,0.92,32,10678,9332.00,
541778,DEEP        ,M ,Q,76.50,76.50,76.50,76.50,76.50,74.00,1,1500,114750.00,
541804,IPRU3168    ,B ,Q,11.10,11.10,11.10,11.10,11.10,11.12,1,30,333.00,
541809,ICICINXT50  ,B ,Q,35.48,35.49,34.82,35.49,35.49,34.86,12,558,19447.00,
541865,ASRL        ,B ,Q,70.15,80.10,70.15,74.00,74.00,75.90,60,21672,1618449.00,
541890,SPACEINCUBA ,XT,Q,0.82,0.85,0.77,0.77,0.77,0.81,31,63771,49732.00,
541929,SGIL        ,M ,Q,122.00,122.00,122.00,122.00,122.00,105.00,1,2000,244000.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,115,20495,20495000.00,
541956,IRCON       ,A ,Q,107.00,108.30,102.30,106.40,106.40,106.35,3137,300807,31663294.00,
541972,SETFSN50    ,B ,Q,416.99,416.99,406.03,406.03,406.03,409.00,7,127,52879.00,
541974,MANORAMA    ,M ,Q,688.10,711.00,688.00,702.50,709.90,709.50,13,2400,1681065.00,
541983,INNOVATIVE  ,M ,Q,7.81,8.15,7.81,7.98,8.15,7.99,2,2000,15960.00,
541984,NIOSAG      ,B ,Q,11.00,11.71,11.00,11.49,11.49,11.20,6,11003,121234.00,
541988,AAVAS       ,A ,Q,2395.00,2395.00,2278.75,2298.60,2305.90,2367.40,1099,7850,18289581.00,
541999,GENERAAGRI  ,X ,Q,2.67,2.67,2.67,2.67,2.67,2.43,5,1140,3043.00,
542011,GRSE        ,A ,Q,195.40,200.20,194.25,198.30,198.30,195.95,356,11445,2260854.00,
542012,AAL         ,M ,Q,68.25,70.50,68.05,70.45,70.50,68.00,5,10000,691100.00,
542013,DOLFIN      ,M ,Q,40.90,40.90,40.90,40.90,40.90,41.00,1,2000,81800.00,
542019,SHUBHAM     ,M ,Q,53.00,53.00,53.00,53.00,53.00,55.75,2,21000,1113000.00,
542020,AKI         ,M ,Q,19.70,19.70,19.70,19.70,19.70,20.70,1,10000,197000.00,
542057,BCPL        ,B ,Q,94.90,97.00,82.10,88.55,86.00,90.50,173,12676,1127577.00,
542066,ATGL        ,A ,Q,374.50,383.60,374.50,382.60,380.10,379.20,1512,45808,17499854.00,
542117,NETRIPPLES  ,X ,Q,4.90,4.90,4.90,4.90,4.90,5.15,5,2010,9849.00,
542131,MAN50ETF    ,B ,Q,155.00,162.44,154.00,154.90,154.20,154.50,60,4176,647049.00,
542141,TECHNOE     ,A ,Q,277.95,284.00,268.80,273.20,273.20,275.20,154,2534,699182.00,
542155,DGL         ,M ,Q,9.00,9.00,9.00,9.00,9.00,10.00,9,66000,594000.00,
542216,DALBHARAT   ,A ,Q,1398.00,1499.85,1387.10,1480.75,1486.00,1397.05,2411,36007,53141764.00,
542230,ABSLNN50ET  ,B ,Q,342.00,345.00,342.00,345.00,345.00,330.00,4,4,1377.00,
542231,NILASPACES  ,T ,Q,1.84,1.84,1.70,1.79,1.79,1.76,51,67680,118426.00,
542233,TREJHARA    ,B ,Q,35.95,35.95,35.95,35.95,35.95,34.25,2,1001,35985.00,
542248,DECCAN      ,M ,Q,24.40,25.95,24.10,25.00,25.00,24.00,56,532800,13292040.00,
542285,AXITA       ,M ,Q,45.00,46.80,44.45,44.50,44.50,44.45,9,36000,1615200.00,
542333,RPSGVENT    ,A ,Q,349.00,352.50,325.45,327.70,330.00,346.60,806,18665,6351488.00,
542337,SPENCER     ,A ,Q,78.25,78.25,77.00,77.30,77.30,78.65,339,25666,1989875.00,
542351,GLOSTERLTD  ,X ,Q,503.90,540.00,493.80,517.80,517.80,497.00,532,16677,8740175.00,
542367,XELPMOC     ,B ,Q,305.90,311.90,296.00,299.40,311.00,307.45,240,2294,699000.00,
542399,CHALET      ,A ,Q,175.25,176.50,169.75,174.35,175.10,169.80,1121,52759,9187351.00,
542446,JONJUA      ,M ,Q,61.95,69.00,61.95,69.00,69.00,68.80,2,5200,340470.00,
542460,ANUP        ,B ,Q,670.00,675.40,642.35,648.95,645.00,656.40,210,1723,1125766.00,
542484,ARVINDFASN  ,A ,Q,150.50,163.60,148.95,159.55,159.55,149.10,1188,65505,10323411.00,
542579,AGOL        ,M ,Q,55.05,61.10,55.05,61.05,61.10,57.25,14,66000,3877700.00,
542597,MSTC        ,A ,Q,329.00,329.00,291.00,297.10,297.10,358.45,24829,605275,185585209.00,
542602,EMBASSY     ,IF,Q,346.00,351.49,346.00,350.25,350.53,347.54,43,9800,3432080.00,
542627,CHANDNIMACH ,X ,Q,8.91,8.91,8.91,8.91,8.91,8.49,7,1178,10495.00,
542628,NSL         ,M ,Q,21.00,22.75,21.00,22.75,22.75,20.90,25,339000,7696500.00,
542649,RVNL        ,A ,Q,32.80,32.90,31.60,32.50,32.50,31.85,2613,931228,29985438.00,
542650,METROPOLIS  ,A ,Q,2078.10,2078.35,2032.90,2042.95,2039.75,2061.00,286,1327,2724130.00,
542651,KPITTECH    ,A ,Q,137.90,137.90,133.65,135.65,135.65,134.40,452,52145,7058987.00,
542652,POLYCAB     ,A ,Q,1334.95,1340.00,1316.35,1327.70,1337.00,1323.65,2068,18943,25194978.00,
542653,JINAAM      ,M ,Q,4.50,4.50,4.50,4.50,4.50,4.50,10,20000,90000.00,
542655,VIKASMCORP  ,B ,Q,3.77,3.81,3.66,3.73,3.75,3.66,1319,1614655,6057099.00,
542665,NEOGEN      ,A ,Q,789.55,789.55,746.95,757.65,760.00,760.15,639,8327,6296558.00,
542669,BMW         ,X ,Q,25.00,25.00,24.15,24.15,24.55,24.55,16,4085,100021.00,
542670,ARTEMISELC  ,B ,Q,51.00,52.00,50.00,50.60,51.00,50.55,95,18341,930990.00,
542678,CHCL        ,M ,Q,11.70,11.70,11.50,11.70,11.70,11.00,3,6000,69800.00,
542679,DEL         ,X ,Q,17.60,17.60,17.60,17.60,17.60,17.55,4,850,14960.00,
542682,HARISH      ,XT,Q,28.95,29.30,28.95,29.30,29.30,27.95,4,2129,61670.00,
542684,PPL         ,B ,Q,111.55,113.45,109.00,110.15,110.15,112.20,150,5314,590748.00,
542685,DGCONTENT   ,B ,Q,16.19,16.19,16.19,16.19,16.19,17.04,16,9084,147069.00,
542721,ARL         ,M ,Q,31.00,31.75,31.00,31.75,31.75,32.50,4,16000,501200.00,
542725,SBC         ,M ,Q,42.30,42.35,42.25,42.25,42.25,42.55,4,12000,507750.00,
542726,INDIAMART   ,A ,Q,9382.00,9417.05,9151.45,9211.65,9211.65,9382.00,2567,7594,70121402.00,
542727,CPML        ,M ,Q,11.00,11.00,11.00,11.00,11.00,11.00,1,4000,44000.00,
542729,DCMNVL      ,T ,Q,68.60,72.65,68.60,70.05,70.00,72.10,45,5760,401840.00,
542730,ICICIBANKN  ,B ,Q,355.00,360.30,353.78,357.70,357.49,356.00,110,1195,428420.00,
542747,NETFSNX150  ,B ,Q,47.06,47.06,47.06,47.06,47.06,47.06,9,62,2917.00,
542752,AFFLE       ,A ,Q,5349.25,5349.25,5349.25,5349.25,5349.25,5094.55,771,6466,34588250.00,
542753,SEACOAST    ,X ,Q,112.75,118.00,110.30,117.35,116.00,115.95,50,3837,449444.00,
542758,ICICIBANKP  ,B ,Q,189.00,189.90,187.50,188.75,188.75,188.00,22,93,17489.00,
542759,SPANDANA    ,A ,Q,675.00,688.40,673.35,682.55,680.00,665.15,771,8343,5688220.00,
542760,SWSOLAR     ,A ,Q,239.60,256.00,239.60,254.30,254.30,239.60,2592,151789,37977676.00,
542765,TRANSPACT   ,MS,Q,154.00,154.00,154.00,154.00,154.00,142.55,1,1000,154000.00,
542771,NOVATEOR    ,M ,Q,5.53,5.53,5.53,5.53,5.53,5.27,1,6000,33180.00,
542772,IIFLWAM     ,A ,Q,1220.20,1295.80,1217.05,1235.60,1230.50,1288.85,655,3824,4790629.00,
542773,IIFLSEC     ,A ,Q,47.65,47.75,45.50,45.95,45.80,47.25,372,41486,1928195.00,
542774,APMFINVEST  ,X ,Q,24.15,24.95,24.00,24.95,24.95,24.95,19,1065,26268.00,
542801,MISQUITA    ,M ,Q,29.50,29.50,29.50,29.50,29.50,29.50,1,2000,59000.00,
542803,ELLORATRAD  ,XT,Q,102.00,107.70,102.00,105.75,105.00,102.60,21,10267,1048470.00,
542804,NIESSPJ     ,B ,Q,15.14,15.14,15.14,15.14,15.14,16.82,4,100,1514.00,
542808,NIESSPC     ,B ,Q,4.81,4.81,3.95,4.81,4.81,4.38,13,2229,9770.00,
542812,FLUOROCHEM  ,A ,Q,577.00,586.10,571.10,574.65,574.65,579.30,297,3877,2252415.00,
542830,IRCTC       ,A ,Q,1632.00,1768.80,1625.60,1729.20,1729.20,1618.60,19602,362599,614516717.00,
542837,NIESSPE     ,B ,Q,3.52,3.52,2.88,3.13,3.40,3.20,25,5028,16137.00,
542839,NIEHSPD     ,B ,Q,0.92,0.92,0.77,0.92,0.92,0.84,24,14938,13612.00,
542843,NIEHSPG     ,B ,Q,6.58,6.58,5.90,6.50,6.50,5.99,6,170,1015.00,
542844,NIEHSPH     ,B ,Q,0.66,0.66,0.66,0.66,0.66,0.60,1,1,0.00,
542845,NIEHSPJ     ,B ,Q,3.43,3.43,3.43,3.43,3.43,3.12,1,1,3.00,
542847,NIESSPL     ,B ,Q,1.58,1.73,1.58,1.73,1.73,1.58,10,8408,14383.00,
542848,NIESSPM     ,B ,Q,26.23,26.23,24.00,24.00,24.00,23.85,12,424,10402.00,
542850,GOBLIN      ,M ,Q,26.25,26.25,26.25,26.25,26.25,25.00,1,2000,52500.00,
542851,GENSOL      ,M ,Q,75.00,75.00,75.00,75.00,75.00,75.30,1,1600,120000.00,
542852,VISHWARAJ   ,B ,Q,142.75,142.75,135.50,137.90,137.90,144.50,149,12340,1688519.00,
542857,GREENPANEL  ,B ,Q,185.00,185.00,170.35,171.80,172.90,176.40,922,18823,3269826.00,
542862,SHAHLON     ,XT,Q,90.00,99.20,89.85,97.80,97.00,94.55,77,21993,2113753.00,
542867,CSBBANK     ,A ,Q,220.15,225.65,219.75,221.25,221.70,218.25,876,36936,8245287.00,
542872,ABCRSPDG    ,F ,Q,0.72,0.72,0.60,0.60,0.60,0.66,5,6050,3636.00,
542904,UJJIVANSFB  ,A ,Q,35.90,36.15,35.15,35.40,35.25,35.25,374,101058,3601628.00,
542905,SHIL        ,A ,Q,246.50,246.50,246.50,246.50,246.50,234.80,94,17527,4320405.00,
542907,PRINCEPIPE  ,A ,Q,421.50,421.50,402.60,407.30,407.30,417.80,811,12358,5091008.00,
542908,EBBETF0423  ,F ,Q,1102.00,1107.00,1102.00,1102.77,1107.00,1102.67,61,2926,3227732.00,
542909,EBBETF0430  ,F ,Q,1119.00,1121.89,1117.01,1118.25,1118.00,1116.05,16,50,55915.00,
542919,ARTEMISMED  ,B ,Q,210.05,234.55,205.00,225.00,225.00,213.25,229,7374,1664268.00,
542920,SUMICHEM    ,A ,Q,303.00,309.90,303.00,307.70,307.70,306.95,804,33572,10341422.00,
542921,ICICIM150   ,B ,Q,87.00,87.00,86.40,87.00,87.00,86.40,5,12,1038.00,
542922,MANXT50ETF  ,B ,Q,344.00,346.50,338.10,342.50,342.50,343.82,53,2439,838328.00,
542924,JANUSCORP   ,M ,Q,107.00,107.70,106.95,107.70,107.70,102.70,11,124500,13370775.00,
542932,BIRLATYRES  ,B ,Q,29.50,29.85,28.70,29.25,29.35,30.00,1695,247470,7244131.00,
542933,UNIVPHOTO   ,B ,Q,186.00,205.00,186.00,194.55,194.50,194.05,61,580,113335.00,
542963,06AGG       ,F ,Q,6.39,6.39,6.39,6.39,6.39,6.50,4,783,5003.00,
542969,06GPG       ,F ,Q,1.96,1.96,1.96,1.96,1.96,1.79,1,1,1.00,
543064,SUVENPHAR   ,A ,Q,509.00,509.00,476.25,489.30,484.85,490.90,1050,24827,11967346.00,
543065,SMAUTO      ,M ,Q,16.00,16.00,16.00,16.00,16.00,17.00,1,8000,128000.00,
543066,SBICARD     ,A ,Q,1030.00,1048.65,1011.10,1020.65,1020.65,1024.65,8954,133141,137175676.00,
543087,09AGG       ,F ,Q,7.31,7.31,7.31,7.31,7.31,6.65,6,320,2339.00,
543150,08GPG       ,B ,Q,2.90,3.52,2.90,3.50,3.50,3.20,17,3065,10328.00,
543167,10GPG       ,F ,Q,1.96,1.96,1.96,1.96,1.96,1.79,1,1,1.00,
543172,COSPOWER    ,M ,Q,56.00,56.00,56.00,56.00,56.00,70.00,1,2000,112000.00,
543174,11GPG       ,B ,Q,3.25,3.30,3.01,3.29,3.29,3.18,16,17870,57570.00,
543175,11MPD       ,B ,Q,2.93,2.93,2.50,2.69,2.69,2.69,11,1285,3522.00,
543181,11AGG       ,B ,Q,25.45,25.45,20.85,23.25,23.25,23.15,24,1979,42095.00,
543187,POWERINDIA  ,A ,Q,1292.15,1306.00,1285.00,1301.30,1296.80,1290.60,207,2285,2974574.00,
543193,DJML        ,M ,Q,45.75,45.75,45.75,45.75,45.75,46.25,1,3000,137250.00,
543210,AARTISURF   ,B ,Q,915.00,926.75,890.00,896.80,899.00,910.50,680,2761,2483708.00,
543212,BOROLTD     ,B ,Q,219.90,219.90,202.85,204.05,204.05,214.25,740,29811,6205092.00,
543213,ROSSARI     ,B ,Q,925.00,928.00,910.50,912.50,914.00,907.05,288,4005,3677010.00,
543214,NDRAUTO     ,B ,Q,238.55,253.40,235.05,244.00,242.00,241.35,241,5624,1389426.00,
543215,EBBETF0425  ,F ,Q,1018.00,1018.00,1018.00,1018.00,1018.00,1015.20,24,44,44792.00,
543216,EBBETF0431  ,F ,Q,1006.00,1006.80,1005.00,1005.18,1005.00,1008.08,29,117,117690.00,
543217,MINDSPACE   ,IF,Q,325.00,325.00,319.10,319.76,319.69,323.28,77,19600,6301236.00,
543218,SBGLP       ,M ,Q,52.05,60.90,52.05,60.90,60.90,50.75,6,48000,2675600.00,
543219,ICICIALPLV  ,B ,Q,144.00,144.00,141.40,142.50,142.50,143.61,13,89,12670.00,
543220,MAXHEALTH   ,B ,Q,195.60,207.55,194.55,197.70,197.70,198.65,2211,141469,28275179.00,
543221,ICICITECH   ,B ,Q,262.00,265.74,261.52,263.33,262.64,261.37,29,192,50750.00,
543223,MAXINDIA    ,B ,Q,63.45,63.45,62.50,62.55,62.50,63.45,69,3248,204190.00,
543224,HBANKETF    ,B ,Q,359.00,362.00,356.10,361.83,362.00,360.66,67,384,137628.00,
543226,UTIBANKETF  ,B ,Q,360.00,362.90,360.00,362.00,362.00,357.00,11,25,9040.00,
543227,HAPPSTMNDS  ,B ,Q,383.90,418.80,375.65,398.40,398.40,371.50,44891,1639880,662609142.00,
543228,ROUTE       ,B ,Q,1650.00,1698.40,1515.15,1594.00,1594.00,1527.20,19504,218383,347517337.00,
543231,ADL         ,T ,Q,30.25,30.65,27.80,27.95,27.85,29.25,29,1037,29175.00,
543232,CAMS        ,B ,Q,1990.00,2039.95,1904.40,1927.05,1927.05,1977.90,2408,26943,52785035.00,
543233,CHEMCON     ,B ,Q,445.00,459.00,443.00,450.15,447.35,441.15,1325,40447,18285908.00,
543234,SECMARK     ,M ,Q,48.15,48.15,48.15,48.15,48.15,50.05,1,1000,48150.00,
543235,ANGELBRKG   ,B ,Q,343.45,346.30,338.45,343.20,346.30,342.20,216,7571,2596565.00,
543236,ATAM        ,M ,Q,36.70,36.70,36.70,36.70,36.70,40.00,1,3000,110100.00,
543237,MAZDOCK     ,B ,Q,234.00,234.75,223.05,224.45,224.45,231.85,2920,146414,33497681.00,
543238,UTIAMC      ,B ,Q,560.50,570.00,560.50,564.95,564.75,560.00,777,18634,10550635.00,
543240,LIKHITHA    ,B ,Q,236.75,254.00,233.00,247.70,248.00,234.45,1210,70029,17145586.00,
543242,HEMIPROP    ,T ,Q,191.70,192.15,188.00,192.15,192.15,183.00,1103,95825,18389516.00,
543243,EQUITASBNK  ,B ,Q,46.30,47.15,45.50,46.75,46.75,46.25,427,97073,4512835.00,
543244,SHINEFASH   ,M ,Q,49.50,49.50,49.50,49.50,49.50,53.95,1,3000,148500.00,
543245,GLAND       ,B ,Q,2285.65,2285.65,2180.00,2189.35,2189.35,2282.95,922,6244,13821458.00,
543246,MAESGETF    ,B ,Q,25.82,26.12,25.45,25.51,25.45,25.67,19,3618,92908.00,
543248,BURGERKING  ,B ,Q,152.70,152.70,148.10,149.50,149.50,151.00,2246,117210,17576475.00,
543249,TARC        ,B ,Q,25.30,29.80,25.30,29.40,29.65,25.85,869,221234,6165147.00,
543250,G5          ,F ,Q,47.38,47.44,47.34,47.44,47.44,47.23,3,3,142.00,
543251,RVHL        ,B ,Q,23.05,23.45,22.40,22.70,22.70,22.60,138,7451,170682.00,
543252,FAIRCHEMOR  ,B ,Q,633.00,633.20,624.20,626.15,624.20,629.45,50,1149,721342.00,
543253,BECTORFOOD  ,B ,Q,388.00,396.70,387.65,391.20,391.20,387.25,3978,285056,111373370.00,
543254,AWHCL       ,B ,Q,320.75,321.55,315.00,315.70,315.00,320.80,1441,50414,15994315.00,
543255,INFRABEES   ,B ,Q,426.00,426.00,426.00,426.00,426.00,422.56,4,21,8946.00,
543257,IRFC        ,B ,Q,25.50,25.55,25.30,25.35,25.35,25.45,11387,3627795,92119353.00,
543258,INDIGOPNTS  ,B ,Q,2641.00,2665.80,2585.20,2609.95,2602.70,2649.25,927,5585,14654087.00,
543259,HOMEFIRST   ,B ,Q,550.10,569.70,544.45,550.85,550.85,548.50,3384,66894,37331991.00,
543260,STOVEKRAFT  ,B ,Q,485.05,545.00,484.30,506.75,506.75,484.30,6675,199917,103774382.00,
555555,ICICISENSX  ,B ,Q,555.00,559.28,553.00,556.94,559.27,557.69,22,157,87276.00,
570001,TATAMTRTDVR ,A ,Q,132.40,134.85,130.75,131.80,131.80,133.25,4958,445737,59151098.00,
570002,FELDVR      ,B ,Q,15.02,15.02,14.33,14.54,14.52,15.02,103,13470,196761.00,
570004,JISLBNDVR   ,T ,Q,12.81,13.49,12.81,13.30,12.97,13.00,29,8109,105688.00,
570005,SCAPDVR     ,T ,Q,2.48,2.48,2.48,2.48,2.48,2.61,19,3797,9416.00,
590003,KARUR VY(PS ,B ,Q,57.00,57.00,54.65,55.00,55.10,56.75,2715,333449,18444169.00,
590005,TIDE WATE(PS,B ,Q,4477.05,4536.60,4457.00,4496.30,4474.00,4459.85,206,435,1955862.00,
590006,AMRUTANJAN  ,B ,Q,540.00,618.80,539.95,585.95,585.95,532.15,5616,80057,47357126.00,
590013,XPRO INDI(PS,B ,Q,54.00,54.00,51.80,53.95,54.00,51.45,441,144625,7796586.00,
590018,HISARMET(PS ,B ,Q,109.00,109.80,106.00,106.40,106.00,107.10,70,4903,523040.00,
590021,BHARAT RA(PS,B ,Q,9955.95,10007.65,9902.20,9929.55,9935.00,9921.15,92,150,1491204.00,
590024,FERT CHE(PS ,B ,Q,84.00,84.00,79.00,79.35,80.00,81.70,867,74206,5956115.00,
590025,GINNI FIL(PS,B ,Q,19.00,19.20,18.50,18.85,18.85,19.15,31,11578,216862.00,
590030,SOUTH PET(PS,B ,Q,25.20,25.45,24.40,24.55,24.40,25.30,174,30974,770946.00,
590031,DE NORA     ,B ,Q,264.05,265.00,259.75,264.15,264.15,260.30,92,2057,539377.00,
590043,HARITA SEAT ,B ,Q,726.00,760.00,726.00,738.25,738.25,742.80,93,799,593962.00,
590051,SAKSOFT LTD ,B ,Q,353.30,357.90,348.10,350.55,350.55,352.75,196,2570,904983.00,
590056,SALONA COTSP,B ,Q,72.00,72.00,70.95,71.80,70.95,71.50,7,31,2225.00,
590062,ANDHRA SUGAR,B ,Q,314.00,316.40,304.65,309.60,308.50,313.50,167,1992,619307.00,
590065,INDIA MOTOR ,B ,Q,718.80,719.55,635.05,679.05,679.05,690.15,613,7642,5237827.00,
590066,KCP LTD     ,B ,Q,76.00,77.70,75.95,76.25,76.65,75.55,156,15926,1219247.00,
590070,RADAAN MEDIA,T ,Q,0.92,0.92,0.90,0.90,0.90,0.93,13,34905,31434.00,
590071,SUNDARAM FIN,B ,Q,2145.00,2178.70,2120.00,2136.25,2136.25,2163.55,463,2658,5706046.00,
590072,SUNDARAM BRK,B ,Q,360.00,365.55,354.20,354.20,354.20,362.25,30,426,154360.00,
590073,WHEELS INDIA,B ,Q,500.55,504.65,486.95,496.00,496.00,494.90,173,2427,1206714.00,
590075,LAMBODHARA T,B ,Q,46.00,47.55,45.00,45.40,45.40,45.95,40,1990,91913.00,
590078,MAITHAN ALL ,B ,Q,674.00,674.00,634.00,638.40,634.00,656.30,228,3090,2006989.00,
590082,LOHIA SECURI,XT,Q,52.60,54.60,49.60,49.60,49.60,52.20,4,65,3452.00,
590086,ORISSA MINE ,B ,Q,2333.45,2342.05,2303.00,2310.95,2317.00,2319.20,59,263,609876.00,
590095,GOLDBEES    ,E ,Q,41.42,41.49,41.05,41.18,41.18,41.78,5721,967249,39936757.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,559,81463,81463118.00,
590097,KOTAKGOLDETF,E ,Q,417.30,420.00,414.45,415.81,415.26,420.26,239,3443,1436891.00,
590098,SBI GOLD ETS,E ,Q,4260.00,4266.00,4210.00,4219.88,4219.88,4280.75,345,1577,6677047.00,
590099,QUANTUM GOLD,E ,Q,2060.00,2060.00,2044.00,2049.84,2047.00,2076.75,79,378,775336.00,
590101,UTI GOLD ETF,E ,Q,4300.00,4300.00,4270.00,4270.26,4270.00,4300.27,97,321,1372796.00,
590103,NIFTYBEES   ,B ,Q,162.29,162.74,161.43,162.09,162.14,161.93,1358,158621,25760999.00,
590104,JUNIORBEES  ,B ,Q,361.00,362.50,359.19,361.75,361.75,360.77,593,9418,3400204.00,
590106,BANKBEES    ,B ,Q,359.58,364.90,359.30,363.86,363.40,359.58,308,14120,5124386.00,
590107,KOTAK PSU BK,B ,Q,220.00,222.00,216.60,220.13,217.67,219.64,497,1872,412638.00,
590108,PSUBNKBEES  ,B ,Q,24.38,24.76,24.00,24.34,24.41,24.39,293,54222,1324645.00,
590109,SHARIABEES  ,B ,Q,361.00,363.00,361.00,361.00,361.00,365.24,3,10,3626.00,
590113,HNGSNGBEES  ,E ,Q,353.00,359.98,348.35,354.02,354.02,354.98,17,66,23331.00,
590115,M50 ETF     ,B ,Q,148.00,148.90,147.20,148.70,148.70,147.50,5,352,51873.00,
590122,ASHIKACR    ,X ,Q,36.00,36.40,35.25,36.25,36.25,37.00,33,6844,247818.00,
590134,MADRASFERT  ,T ,Q,25.10,26.50,25.10,25.80,25.55,25.25,296,39672,1030043.00,
700087,MUKUND CRPS ,F ,P,5.75,6.22,5.35,5.40,5.40,5.72,5,1110,6022.00,
715032,795LTFHL23  ,F ,P,90.00,106.00,90.00,105.00,105.00,103.30,3,21000,2100500.00,
715035,75LTFH23    ,F ,P,105.95,105.95,105.75,105.75,105.75,105.95,3,1500,158725.00,
717503,ZEE NCPS    ,F ,P,3.98,3.98,3.92,3.93,3.95,3.98,298,21868439,86440658.00,
800251,SGB20151    ,G ,B,4751.50,4900.00,4751.50,4900.00,4900.00,4830.00,4,14,67045.00,
800252,SGB2016I    ,G ,B,4770.00,4770.00,4770.00,4770.00,4770.00,4800.00,2,10,47700.00,
800253,SGB2016II   ,G ,B,4770.50,4800.00,4770.50,4800.00,4800.00,4795.00,4,12,57305.00,
